"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2016년 07월 12일","236.50","250.00","250.25","238.00","0.04K","0.00%"
"2016년 07월 11일","236.50","239.00","239.00","239.00","0.03K","3.61%"
"2016년 07월 08일","228.25","231.50","233.00","231.50","0.00K","0.33%"
"2016년 07월 07일","227.50","229.00","229.50","229.00","0.00K","4.36%"
"2016년 07월 06일","218.00","230.25","230.50","220.00","0.01K","0.93%"
"2016년 07월 05일","216.00","216.00","216.00","216.00","-","5.11%"
"2016년 07월 01일","205.50","208.00","208.50","205.25","0.07K","0.12%"
"2016년 06월 30일","205.25","205.00","215.00","204.00","0.04K","0.74%"
"2016년 06월 29일","203.75","206.25","222.50","204.75","0.07K","-1.09%"
"2016년 06월 28일","206.00","208.75","219.00","203.00","0.23K","0.98%"
"2016년 06월 27일","204.00","210.25","213.25","202.25","0.47K","-2.39%"
"2016년 06월 24일","209.00","206.50","210.50","201.25","0.81K","0.84%"
"2016년 06월 23일","207.25","206.50","209.50","202.25","0.91K","0.36%"
"2016년 06월 22일","206.50","205.25","209.75","201.00","0.64K","0.00%"
"2016년 06월 21일","206.50","207.50","209.00","203.00","0.77K","-0.84%"
"2016년 06월 20일","208.25","211.00","212.25","207.00","1.32K","0.00%"
"2016년 06월 17일","208.25","203.00","210.25","203.00","0.74K","1.83%"
"2016년 06월 16일","204.50","204.50","205.00","200.50","0.70K","0.00%"
"2016년 06월 15일","204.50","207.00","210.50","203.75","0.79K","-0.97%"
"2016년 06월 14일","206.50","205.00","207.50","201.50","1.03K","0.61%"
"2016년 06월 13일","205.25","201.75","208.75","201.75","0.63K","1.73%"
"2016년 06월 10일","201.75","204.00","209.75","200.50","1.17K","-1.71%"
"2016년 06월 09일","205.25","205.00","209.00","200.50","1.05K","-0.24%"
"2016년 06월 08일","205.75","198.00","206.75","197.25","1.32K","4.71%"
"2016년 06월 07일","196.50","194.50","197.50","194.00","0.55K","1.42%"
"2016년 06월 06일","193.75","188.00","195.25","188.00","0.68K","3.06%"
"2016년 06월 03일","188.00","189.25","191.50","187.25","0.49K","-1.44%"
"2016년 06월 02일","190.75","190.75","191.75","187.75","1.08K","0.26%"
"2016년 06월 01일","190.25","189.00","190.50","186.75","0.88K","0.66%"
"2016년 05월 31일","189.00","193.00","193.00","186.50","0.71K","-2.07%"
"2016년 05월 27일","193.00","191.75","194.00","191.25","0.45K","0.92%"
"2016년 05월 26일","191.25","190.00","194.00","189.50","0.37K","0.66%"
"2016년 05월 25일","190.00","188.75","191.75","187.50","0.61K","0.66%"
"2016년 05월 24일","188.75","190.25","190.25","188.25","0.79K","-0.40%"
"2016년 05월 23일","189.50","189.00","190.25","188.00","0.24K","0.00%"
"2016년 05월 20일","189.50","189.25","190.75","187.50","0.33K","0.66%"
"2016년 05월 19일","188.25","194.25","194.50","187.50","0.52K","-2.71%"
"2016년 05월 18일","193.50","197.50","197.75","192.75","0.84K","-1.53%"
"2016년 05월 17일","196.50","197.00","198.50","195.75","0.42K","-0.25%"
"2016년 05월 16일","197.00","195.25","197.75","192.00","0.45K","-0.76%"
"2016년 05월 13일","198.50","193.60","198.60","192.10","-","10.28%"
"2016년 05월 12일","180.00","180.00","180.00","180.00","-","1.84%"
"2016년 05월 11일","176.75","176.75","176.75","176.75","-","-2.48%"
"2016년 05월 10일","181.25","178.25","178.25","178.25","0.00K","2.26%"
"2016년 05월 09일","177.25","181.50","181.50","181.50","0.00K","-2.21%"
"2016년 05월 06일","181.25","182.75","183.00","182.75","0.00K","0.28%"
"2016년 05월 05일","180.75","180.00","180.50","179.50","0.00K","-1.23%"
"2016년 05월 04일","183.00","183.00","183.00","183.00","0.01K","-2.01%"
"2016년 05월 03일","186.75","186.75","186.75","186.75","0.00K","-2.86%"
"2016년 05월 02일","192.25","192.25","192.25","192.25","0.00K","-0.65%"
"2016년 04월 29일","193.50","194.25","196.50","192.50","0.14K","-0.39%"
"2016년 04월 28일","194.25","195.75","197.00","192.50","0.69K","-0.89%"
"2016년 04월 27일","196.00","197.50","200.75","195.50","0.47K","0.13%"
"2016년 04월 26일","195.75","196.75","198.00","194.00","0.30K","-0.63%"
"2016년 04월 25일","197.00","196.00","199.50","194.25","0.50K","-0.25%"
"2016년 04월 22일","197.50","201.50","205.00","193.00","0.58K","-1.86%"
"2016년 04월 21일","201.25","207.00","215.75","200.25","1.05K","-2.78%"
"2016년 04월 20일","207.00","196.00","208.00","195.25","1.04K","5.75%"
"2016년 04월 19일","195.75","190.75","197.00","190.75","1.03K","2.62%"
"2016년 04월 18일","190.75","190.00","193.25","190.00","0.40K","0.66%"
"2016년 04월 15일","189.50","193.00","194.00","188.00","0.53K","-1.81%"
"2016년 04월 14일","193.00","191.50","193.75","190.25","0.39K","0.52%"
"2016년 04월 13일","192.00","188.00","192.50","187.00","0.57K","2.40%"
"2016년 04월 12일","187.50","185.25","189.00","185.00","0.71K","1.49%"
"2016년 04월 11일","184.75","187.00","188.25","184.00","0.55K","-1.20%"
"2016년 04월 08일","187.00","186.25","189.25","184.75","0.89K","0.40%"
"2016년 04월 07일","186.25","183.75","188.75","181.75","0.41K","1.50%"
"2016년 04월 06일","183.50","183.50","186.00","181.00","0.36K","-0.41%"
"2016년 04월 05일","184.25","189.00","189.25","184.00","0.16K","-1.47%"
"2016년 04월 04일","187.00","187.75","189.75","185.75","0.25K","1.08%"
"2016년 04월 01일","185.00","186.00","188.75","184.50","0.56K","-0.27%"
"2016년 03월 31일","185.50","185.00","188.00","182.25","0.67K","0.13%"
"2016년 03월 30일","185.25","189.50","191.75","184.50","0.69K","-2.37%"
"2016년 03월 29일","189.75","192.00","192.00","188.50","0.44K","-0.13%"
"2016년 03월 28일","190.00","187.00","192.00","187.00","0.21K","1.60%"
"2016년 03월 24일","187.00","187.50","188.75","183.75","0.26K","-0.27%"
"2016년 03월 23일","187.50","190.00","190.50","185.25","0.30K","-1.45%"
"2016년 03월 22일","190.25","190.00","193.00","189.75","0.31K","-0.26%"
"2016년 03월 21일","190.75","188.50","193.00","188.00","0.73K","1.46%"
"2016년 03월 18일","188.00","191.50","193.00","187.50","0.20K","-1.70%"
"2016년 03월 17일","191.25","195.25","197.50","189.00","0.35K","-2.17%"
"2016년 03월 16일","195.50","195.75","197.00","194.25","0.10K","-0.26%"
"2016년 03월 15일","196.00","196.00","199.50","194.00","0.30K","5.66%"
