"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 07월 28일","1,000.75","992.75","1,007.50","989.75","36.04K","0.60%"
"2017년 07월 27일","994.75","991.75","1,000.75","987.50","47.80K","0.61%"
"2017년 07월 26일","988.75","980.00","991.00","973.25","39.67K","0.74%"
"2017년 07월 25일","981.50","1,012.00","1,022.75","981.00","60.67K","-1.60%"
"2017년 07월 24일","997.50","1,000.25","1,000.50","985.75","48.98K","-1.14%"
"2017년 07월 21일","1,009.00","1,011.25","1,013.25","1,001.75","43.74K","-0.42%"
"2017년 07월 20일","1,013.25","999.00","1,017.25","995.00","38.66K","1.35%"
"2017년 07월 19일","999.75","990.25","1,004.75","984.50","35.12K","1.04%"
"2017년 07월 18일","989.50","997.25","1,004.25","985.75","36.92K","0.46%"
"2017년 07월 17일","985.00","989.00","995.00","981.75","30.31K","-0.03%"
"2017년 07월 14일","985.25","978.00","987.00","978.00","0.06K","1.31%"
"2017년 07월 13일","972.50","997.00","997.00","980.00","0.29K","-4.35%"
"2017년 07월 12일","1,016.75","1,023.00","1,024.25","1,010.75","0.38K","-0.83%"
"2017년 07월 11일","1,025.25","1,027.75","1,027.75","1,010.50","0.65K","0.49%"
"2017년 07월 10일","1,020.25","1,001.00","1,024.50","1,001.00","1.02K","2.43%"
"2017년 07월 07일","996.00","979.00","997.50","979.00","1.41K","1.55%"
"2017년 07월 06일","980.75","979.00","982.00","970.00","2.20K","0.46%"
"2017년 07월 05일","976.25","971.75","981.00","964.00","4.44K","1.19%"
"2017년 07월 03일","964.75","949.50","976.00","949.50","4.58K","2.39%"
"2017년 06월 30일","942.25","915.00","945.50","912.25","12.78K","2.92%"
"2017년 06월 29일","915.50","914.25","927.75","914.25","66.18K","0.16%"
"2017년 06월 28일","914.00","910.50","917.50","910.50","106.12K","0.30%"
"2017년 06월 27일","911.25","909.00","918.00","909.00","89.49K","0.50%"
"2017년 06월 26일","906.75","904.00","912.25","903.75","83.98K","0.25%"
"2017년 06월 23일","904.50","906.50","909.00","900.25","142.32K","0.06%"
"2017년 06월 22일","904.00","919.25","920.50","903.00","137.68K","-1.61%"
"2017년 06월 21일","918.75","928.00","932.50","917.00","116.46K","-0.97%"
"2017년 06월 20일","927.75","937.25","940.75","926.00","116.40K","-1.07%"
"2017년 06월 19일","937.75","936.50","947.50","933.75","95.60K","-0.13%"
"2017년 06월 16일","939.00","935.75","942.25","932.00","95.01K","0.45%"
"2017년 06월 15일","934.75","931.75","938.50","925.50","105.03K","0.32%"
"2017년 06월 14일","931.75","932.00","939.00","931.00","88.73K","-0.08%"
"2017년 06월 13일","932.50","933.75","941.50","931.75","122.20K","0.13%"
"2017년 06월 12일","931.25","942.00","943.25","930.25","115.35K","-1.09%"
"2017년 06월 09일","941.50","937.00","944.00","932.75","136.98K","0.37%"
"2017년 06월 08일","938.00","931.00","944.75","930.75","137.59K","0.78%"
"2017년 06월 07일","930.75","924.50","934.50","924.50","143.61K","0.79%"
"2017년 06월 06일","923.50","921.00","934.25","920.00","122.80K","0.16%"
"2017년 06월 05일","922.00","924.50","926.50","917.75","98.54K","0.08%"
"2017년 06월 02일","921.25","912.25","924.00","910.75","86.25K","0.99%"
"2017년 06월 01일","912.25","916.00","920.75","911.50","78.64K","-0.41%"
"2017년 05월 31일","916.00","915.25","920.50","909.50","130.79K","0.36%"
"2017년 05월 30일","912.75","926.00","928.50","910.50","134.22K","-1.48%"
"2017년 05월 26일","926.50","939.50","941.00","925.25","107.95K","-1.38%"
"2017년 05월 25일","939.50","947.75","952.25","938.25","94.35K","-0.92%"
"2017년 05월 24일","948.25","948.50","952.00","943.00","90.34K","0.00%"
"2017년 05월 23일","948.25","956.25","959.25","947.00","91.46K","-0.86%"
"2017년 05월 22일","956.50","953.00","961.00","953.00","82.51K","0.37%"
"2017년 05월 19일","953.00","945.50","956.25","944.50","101.72K","0.87%"
"2017년 05월 18일","944.75","972.50","972.50","942.75","250.66K","-3.18%"
"2017년 05월 17일","975.75","975.50","980.50","973.50","81.97K","-0.05%"
"2017년 05월 16일","976.25","964.75","977.25","964.00","94.23K","1.14%"
"2017년 05월 15일","965.25","962.50","973.00","962.00","77.84K","1.18%"
"2017년 05월 12일","954.00","953.50","953.50","953.50","0.11K","-0.21%"
"2017년 05월 11일","956.00","962.50","965.00","955.00","0.49K","-0.60%"
"2017년 05월 10일","961.75","965.25","980.00","958.50","0.17K","-0.36%"
"2017년 05월 09일","965.25","956.25","968.00","956.25","0.45K","0.94%"
"2017년 05월 08일","956.25","962.50","962.50","954.50","1.06K","-0.70%"
"2017년 05월 05일","963.00","965.50","973.50","960.00","1.23K","-0.23%"
"2017년 05월 04일","965.25","965.25","970.50","961.75","1.60K","-0.03%"
"2017년 05월 03일","965.50","959.50","966.00","959.00","3.73K","0.78%"
"2017년 05월 02일","958.00","958.50","967.75","955.00","6.95K","-0.10%"
"2017년 05월 01일","959.00","950.00","963.00","950.00","6.79K","1.45%"
"2017년 04월 28일","945.25","945.00","947.00","941.50","13.92K","-0.05%"
"2017년 04월 27일","945.75","944.50","950.50","943.50","59.31K","0.00%"
"2017년 04월 26일","945.75","955.00","958.00","944.50","107.83K","-0.92%"
"2017년 04월 25일","954.50","959.00","961.00","954.00","84.73K","-0.70%"
"2017년 04월 24일","961.25","951.50","962.25","951.50","99.17K","1.08%"
"2017년 04월 21일","951.00","946.00","952.75","944.75","130.80K","0.45%"
"2017년 04월 20일","946.75","950.00","955.75","946.00","115.89K","-0.37%"
"2017년 04월 19일","950.25","947.00","954.50","942.75","105.93K","0.45%"
"2017년 04월 18일","946.00","952.50","955.00","939.75","154.74K","-0.76%"
"2017년 04월 17일","953.25","958.75","962.00","951.50","106.84K","-0.24%"
"2017년 04월 13일","955.50","947.25","959.50","946.75","128.01K","0.82%"
"2017년 04월 12일","947.75","942.25","951.50","941.25","119.41K","0.90%"
"2017년 04월 11일","939.25","941.75","945.00","929.75","136.34K","-0.27%"
"2017년 04월 10일","941.75","944.25","949.00","939.25","87.49K","-0.03%"
"2017년 04월 07일","942.00","938.50","945.50","937.50","99.24K","0.05%"
"2017년 04월 06일","941.50","944.00","946.50","938.50","84.59K","-0.29%"
"2017년 04월 05일","944.25","937.50","948.50","937.25","146.30K","0.69%"
"2017년 04월 04일","937.75","939.25","942.75","936.50","120.20K","-0.05%"
"2017년 04월 03일","938.25","946.25","949.25","937.25","94.60K","-0.82%"
"2017년 03월 31일","946.00","961.75","966.50","944.25","182.74K","-1.77%"
"2017년 03월 30일","963.00","969.50","970.00","961.00","77.47K","-0.62%"
"2017년 03월 29일","969.00","970.50","976.00","967.25","95.07K","-0.31%"
"2017년 03월 28일","972.00","971.25","976.50","970.00","92.84K","0.05%"
"2017년 03월 27일","971.50","976.00","978.50","968.25","91.22K","-0.44%"
